customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,LTV,engagement_score,value_segment,heuristic_risk,churn_probability,churn_prediction,risk_level
1271-UODNO,1,0,0,0,39,1,1,0,0,0,1,0,0,1,53.85,2200.7,0,0,0,1,1,0,0,0,1,0,0,Mature,56.42820512820512,3,17.95,0,2100.15,3,High Value,Low Risk,0.051385902,0,Low Risk
8461-EFQYM,0,0,0,0,38,1,1,0,0,0,0,0,0,1,24.25,914.4,0,0,1,0,0,0,1,0,0,1,0,Mature,24.063157894736843,2,12.125,0,921.5,2,Low Value,Low Risk,0.036068,0,Low Risk
6900-RBKER,1,0,0,0,52,1,1,0,0,1,0,0,1,1,89.45,4577.75,0,0,0,1,0,1,0,0,1,0,0,Loyal,88.03365384615384,4,22.3625,1,4651.400000000001,4,High Value,Low Risk,0.042790003,0,Low Risk
6891-JPYFF,0,0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,0,1,0,0,0,1,0,0,1,0,0,Mature,104.11458333333331,6,17.541666666666668,1,5052.0,6,High Value,High Risk,0.30267987,1,Low Risk
1459-QNFQT,1,0,1,1,70,0,0,1,0,1,1,1,1,0,59.5,4144.8,0,0,0,1,1,0,0,1,0,0,0,Loyal,59.21142857142858,5,11.9,0,4165.0,5,High Value,Low Risk,0.013506501,0,Low Risk
1047-NNCBF,1,0,0,0,20,1,0,0,0,0,0,0,0,0,70.55,1493.55,0,1,0,0,0,1,0,0,1,0,0,Developing,74.6775,1,70.55,1,1411.0,1,High Value,High Risk,0.20391259,0,Low Risk
3696-XRIEN,0,0,0,0,50,1,1,1,0,1,1,1,1,1,82.5,4179.1,0,0,1,0,1,0,0,0,1,0,0,Loyal,83.58200000000001,7,11.785714285714286,1,4125.0,7,High Value,Low Risk,0.07068508,0,Low Risk
4081-DYXAV,0,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1,0,1,0,1,0,0,0,1,0,0,Developing,47.02894736842105,2,22.425,0,852.15,2,Low Value,Low Risk,0.33038622,1,Low Risk
0074-HDKDG,1,0,1,1,25,1,0,1,1,1,0,0,0,1,61.6,1611.0,0,0,1,0,1,0,0,1,0,0,0,Mature,64.44,4,15.4,0,1540.0,4,High Value,Low Risk,0.05152211,0,Low Risk
8791-GFXLZ,1,0,0,0,12,1,0,0,1,0,0,0,0,1,49.05,593.05,0,1,0,0,1,0,0,1,0,0,0,New,49.42083333333333,2,24.525,0,588.5999999999999,2,Low Value,Medium Risk,0.17006165,0,Low Risk
8111-SLLHI,1,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,1,1,0,0,0,1,0,0,0,1,0,Mature,109.86666666666667,6,17.608333333333334,1,4120.35,6,High Value,High Risk,0.73607886,1,High Risk
0927-LCSMG,1,0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,1,1,0,0,0,1,0,0,0,0,1,New,77.79285714285713,2,37.325,1,522.5500000000001,2,Low Value,High Risk,0.43149602,1,Medium Risk
9330-DHBFL,0,0,1,1,23,1,0,1,1,1,1,0,0,1,66.25,1533.8,0,0,1,0,1,0,0,0,0,0,1,Developing,66.68695652173913,5,13.25,0,1523.75,5,High Value,Low Risk,0.063635536,0,Low Risk
0098-BOWSO,1,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,529.8,0,1,0,0,0,0,1,0,0,1,0,Mature,19.62222222222222,1,19.4,0,523.8,1,Low Value,Medium Risk,0.20725457,0,Low Risk
3452-ABWRL,1,1,0,0,47,1,1,0,0,0,0,1,0,1,86.05,3865.6,0,1,0,0,0,1,0,0,1,0,0,Mature,82.2468085106383,3,28.683333333333334,1,4044.35,3,High Value,High Risk,0.33535367,1,Low Risk
5859-HZYLF,1,0,1,1,26,1,0,0,0,0,0,0,0,1,19.15,515.75,0,0,0,1,0,0,1,0,1,0,0,Mature,19.83653846153846,1,19.15,0,497.9,1,Low Value,Low Risk,0.004022142,0,Low Risk
8257-RZAHR,0,0,1,0,14,1,1,1,0,0,0,1,0,1,64.7,941.0,1,1,0,0,1,0,0,1,0,0,0,Developing,67.21428571428571,4,16.175,0,905.8,4,Low Value,Medium Risk,0.26473373,0,Low Risk
5293-WXJAK,0,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,1,1,0,0,0,1,0,1,0,0,0,New,103.05909090909093,6,17.341666666666665,1,1144.55,6,Low Value,High Risk,0.84295535,1,High Risk
3156-QLHBO,1,0,0,1,2,1,0,0,0,0,0,0,0,0,19.25,48.35,0,1,0,0,0,0,1,0,0,0,1,New,24.175,1,19.25,0,38.5,1,Low Value,High Risk,0.050218794,0,Low Risk
2208-NQBCT,0,0,1,1,26,1,0,1,1,0,0,0,0,0,81.95,2070.05,0,1,0,0,0,1,0,0,0,1,0,Mature,79.6173076923077,3,27.316666666666663,1,2130.7000000000003,3,High Value,High Risk,0.27149102,1,Low Risk
1779-PWPMG,0,1,1,0,72,1,1,1,1,1,1,1,1,1,114.65,8333.95,0,0,0,1,0,1,0,1,0,0,0,Loyal,115.74930555555557,8,14.33125,1,8254.800000000001,8,High Value,Low Risk,0.015883336,0,Low Risk
6621-NRZAK,0,0,1,1,63,1,0,0,0,0,0,0,0,0,20.0,1209.25,0,0,0,1,0,0,1,0,1,0,0,Loyal,19.194444444444443,1,20.0,0,1260.0,1,Low Value,Low Risk,0.012395472,0,Low Risk
0831-JNISG,1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.8,1396.25,0,0,0,1,0,0,1,0,0,0,1,Loyal,19.66549295774648,1,19.8,0,1405.8,1,High Value,Low Risk,0.0070353467,0,Low Risk
0774-IFUVM,1,0,1,1,11,1,1,1,0,0,0,1,0,1,65.15,723.35,0,1,0,0,1,0,0,1,0,0,0,New,65.75909090909092,4,16.2875,0,716.6500000000001,4,Low Value,High Risk,0.14110997,0,Low Risk
3082-WQRVY,1,1,1,0,14,1,0,0,0,0,0,0,0,0,19.65,228.65,0,0,1,0,0,0,1,0,0,0,1,Developing,16.33214285714286,1,19.65,0,275.1,1,Low Value,Low Risk,0.028930895,0,Low Risk
9553-DLCLU,0,0,0,1,13,1,1,1,1,1,1,1,1,0,88.95,1161.75,0,0,0,1,1,0,0,0,1,0,0,Developing,89.36538461538461,8,11.11875,1,1156.35,8,Low Value,Low Risk,0.01552106,0,Low Risk
1641-BYBTK,1,0,0,1,6,1,0,0,0,0,0,0,0,1,20.2,98.35,0,1,0,0,0,0,1,0,0,0,1,New,16.391666666666666,1,20.2,0,121.2,1,Low Value,High Risk,0.048385162,0,Low Risk
2460-NGXBJ,1,1,1,1,11,1,1,0,0,0,0,0,0,1,75.2,775.3,0,1,0,0,0,1,0,0,1,0,0,New,70.48181818181818,2,37.6,1,827.2,2,Low Value,High Risk,0.2056445,0,Low Risk
2446-ZKVAF,1,0,1,0,18,1,1,0,1,0,0,0,0,0,56.8,1074.65,0,1,0,0,1,0,0,0,1,0,0,Developing,59.70277777777778,3,18.933333333333334,0,1022.4,3,Low Value,Medium Risk,0.2845785,1,Low Risk
0841-NULXI,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,1,1,0,0,1,0,0,0,0,1,0,New,35.55,1,35.55,0,35.55,1,Low Value,High Risk,0.89911246,1,High Risk
3522-CDKHF,0,0,1,0,32,1,0,1,0,0,0,0,0,1,75.5,2324.7,0,1,0,0,0,1,0,1,0,0,0,Mature,72.646875,2,37.75,1,2416.0,2,High Value,High Risk,0.37265587,1,Low Risk
1430-SFQSA,1,0,0,0,29,0,0,1,0,0,1,0,0,0,35.6,1072.6,0,0,1,0,1,0,0,0,0,0,1,Mature,36.98620689655172,2,17.8,0,1032.4,2,Low Value,Low Risk,0.047550876,0,Low Risk
0411-EZJZE,0,0,0,0,3,1,1,0,0,0,0,1,0,1,60.25,170.5,0,1,0,0,1,0,0,0,0,1,0,New,56.833333333333336,3,20.08333333333333,0,180.75,3,Low Value,High Risk,0.62824064,1,Medium Risk
7851-WZEKY,0,0,0,0,2,1,1,0,0,0,0,1,1,1,95.15,196.9,1,1,0,0,0,1,0,0,0,1,0,New,98.45,4,23.7875,1,190.3,4,Low Value,High Risk,0.9505274,1,High Risk
8844-TONUD,1,0,1,1,13,1,0,0,0,1,0,1,1,1,96.65,1162.85,1,1,0,0,0,1,0,0,0,0,1,Developing,89.44999999999999,4,24.1625,1,1256.45,4,Low Value,High Risk,0.6525376,1,Medium Risk
8807-ARQET,0,0,0,0,41,0,0,0,1,0,0,0,1,1,40.35,1677.85,0,1,0,0,1,0,0,0,0,1,0,Mature,40.92317073170732,2,20.175,0,1654.35,2,High Value,Medium Risk,0.26878676,0,Low Risk
8992-CEUEN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18.85,18.85,0,1,0,0,0,0,1,0,0,1,0,New,18.85,1,18.85,0,18.85,1,Low Value,High Risk,0.33201638,1,Low Risk
4320-QMLLA,1,0,0,0,7,1,0,0,0,0,0,1,0,0,54.85,370.4,0,1,0,0,1,0,0,0,0,0,1,New,52.91428571428571,2,27.425,0,383.95,2,Low Value,High Risk,0.39685392,1,Low Risk
8777-PVYGU,0,0,1,0,52,1,0,1,0,1,0,1,0,1,64.3,3410.6,0,0,1,0,1,0,0,0,0,0,1,Loyal,65.58846153846153,4,16.075,0,3343.6,4,High Value,Low Risk,0.0349857,0,Low Risk
8292-ITGYJ,0,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1138.8,0,0,0,1,0,0,1,1,0,0,0,Mature,25.306666666666665,2,12.325,0,1109.25,2,Low Value,Low Risk,0.012852931,0,Low Risk
6870-ZWMNX,1,0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,0,0,0,1,1,0,0,0,1,0,0,Loyal,75.20357142857142,6,12.683333333333332,1,5327.0,6,High Value,Low Risk,0.034452025,0,Low Risk
0621-CXBKL,0,0,0,0,53,1,0,0,0,0,0,0,0,0,18.7,1005.7,0,0,0,1,0,0,1,0,0,0,1,Loyal,18.975471698113207,1,18.7,0,991.1,1,Low Value,Low Risk,0.01921984,0,Low Risk
5268-DSMNQ,0,1,1,0,62,1,1,0,1,1,0,1,0,1,97.95,5936.55,0,0,1,0,0,1,0,0,1,0,0,Loyal,95.7508064516129,5,19.59,1,6072.900000000001,5,High Value,Low Risk,0.15595415,0,Low Risk
5334-JLAXU,0,0,1,0,60,1,1,1,1,0,0,0,1,1,94.1,5475.9,0,1,0,0,0,1,0,0,1,0,0,Loyal,91.265,5,18.82,1,5646.0,5,High Value,High Risk,0.2856554,1,Low Risk
4086-YQSNZ,0,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,1,1,0,0,0,1,0,0,0,1,0,New,74.68333333333334,2,40.2,1,241.2,2,Low Value,High Risk,0.7414557,1,High Risk
6242-MBHPK,0,1,1,0,23,1,0,1,0,0,0,1,1,1,95.1,2326.05,0,1,0,0,0,1,0,0,0,1,0,Developing,101.13260869565218,4,23.775,1,2187.3,4,High Value,High Risk,0.51196325,1,Medium Risk
5868-CZJDR,1,0,0,1,1,0,0,0,1,0,0,0,0,1,31.35,31.35,1,1,0,0,1,0,0,0,0,0,1,New,31.35,1,31.35,0,31.35,1,Low Value,High Risk,0.6932787,1,Medium Risk
9359-UGBTK,0,0,0,0,67,1,0,1,0,1,1,0,1,1,72.35,4991.5,0,0,1,0,1,0,0,1,0,0,0,Loyal,74.5,5,14.47,1,4847.45,5,High Value,Low Risk,0.03675157,0,Low Risk
0135-NMXAP,0,0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4,1,1,0,0,0,1,0,1,0,0,0,New,87.7,4,22.4375,1,1077.0,4,Low Value,High Risk,0.7271333,1,High Risk
4782-OSFXZ,0,1,1,0,71,1,1,1,1,1,1,0,1,1,82.7,5831.2,0,0,0,1,1,0,0,1,0,0,0,Loyal,82.12957746478872,7,11.814285714285717,1,5871.7,7,High Value,Low Risk,0.0068773613,0,Low Risk
6479-OAUSD,1,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,510.8,0,0,1,0,0,0,1,0,1,0,0,Mature,20.432,1,19.9,0,497.5,1,Low Value,Low Risk,0.010408884,0,Low Risk
7129-ACFOG,0,0,0,0,5,1,1,1,0,0,0,0,0,1,53.8,283.95,0,1,0,0,1,0,0,0,0,1,0,New,56.79,3,17.933333333333334,0,269.0,3,Low Value,High Risk,0.37179768,1,Low Risk
4189-NAKJS,1,0,0,0,26,1,1,0,0,0,0,0,0,1,51.55,1295.4,0,0,1,0,1,0,0,0,1,0,0,Mature,49.823076923076925,2,25.775,0,1340.3,2,Low Value,Low Risk,0.060842194,0,Low Risk
5562-BETPV,1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,0,0,0,1,0,0,0,1,New,19.65,1,19.65,0,19.65,1,Low Value,Low Risk,0.1453593,0,Low Risk
1282-IHQAC,1,1,0,0,70,0,0,0,1,1,0,1,0,1,44.05,3011.65,0,0,1,0,1,0,0,0,1,0,0,Loyal,43.02357142857143,3,14.683333333333332,0,3083.5,3,High Value,Low Risk,0.086584575,0,Low Risk
9127-FHJBZ,1,0,1,1,72,1,1,1,1,1,1,1,1,1,114.0,8093.15,0,0,0,1,0,1,0,0,0,1,0,Loyal,112.4048611111111,8,14.25,1,8208.0,8,High Value,Low Risk,0.011096532,0,Low Risk
6270-OMFIW,1,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,1,0,1,0,0,1,0,0,0,1,0,Loyal,93.50416666666666,4,23.6,1,5664.0,4,High Value,Low Risk,0.24893099,0,Low Risk
1641-RQDAY,0,1,1,1,32,1,1,0,1,0,0,1,1,1,100.4,3217.65,0,1,0,0,0,1,0,0,0,1,0,Mature,100.5515625,5,20.08,1,3212.8,5,High Value,High Risk,0.42197144,1,Medium Risk
0107-WESLM,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,1,1,0,0,0,0,1,0,0,1,0,New,19.85,1,19.85,0,19.85,1,Low Value,High Risk,0.61495113,1,Medium Risk
6994-ORCWG,0,0,0,0,14,1,1,0,1,0,0,0,0,1,54.25,773.2,0,0,1,0,1,0,0,0,0,0,1,Developing,55.22857142857144,3,18.08333333333333,0,759.5,3,Low Value,Low Risk,0.11412238,0,Low Risk
1346-UFHAX,0,0,0,0,13,1,1,1,0,0,0,0,0,1,80.0,1029.35,0,1,0,0,0,1,0,0,1,0,0,Developing,79.18076923076923,3,26.666666666666668,1,1040.0,3,Low Value,High Risk,0.53814,1,Medium Risk
3992-YWPKO,0,0,0,0,6,1,1,0,1,1,1,1,1,1,109.9,669.45,1,1,0,0,0,1,0,0,1,0,0,New,111.575,7,15.7,1,659.4000000000001,7,Low Value,High Risk,0.76837933,1,High Risk
2933-XEUJM,0,0,0,0,46,1,1,1,0,1,0,1,1,0,79.2,3593.8,0,0,0,1,1,0,0,0,0,0,1,Mature,78.12608695652175,6,13.2,1,3643.2,6,High Value,Low Risk,0.021519389,0,Low Risk
0125-LZQXK,1,0,0,0,15,1,0,0,0,1,1,1,1,1,101.35,1553.95,1,1,0,0,0,1,0,0,0,1,0,Developing,103.59666666666666,5,20.27,1,1520.25,5,High Value,High Risk,0.3536086,1,Low Risk
5461-QKNTN,1,1,1,0,43,1,1,0,1,0,1,1,0,1,94.3,3953.15,0,1,0,0,0,1,0,0,0,1,0,Mature,91.93372093023255,5,18.86,1,4054.9,5,High Value,High Risk,0.2971151,1,Low Risk
4835-YSJMR,1,0,0,0,39,1,0,0,0,0,1,0,0,1,49.8,1971.15,0,0,0,1,1,0,0,1,0,0,0,Mature,50.542307692307695,2,24.9,0,1942.2,2,High Value,Low Risk,0.016800197,0,Low Risk
8399-YNDCH,1,1,0,0,21,1,0,0,0,1,0,1,0,1,60.05,1236.15,1,1,0,0,1,0,0,1,0,0,0,Developing,58.86428571428572,3,20.016666666666666,0,1261.05,3,Low Value,Medium Risk,0.27901268,1,Low Risk
3164-YAXFY,1,0,0,0,57,0,0,1,0,1,0,1,1,1,53.75,3196.0,0,1,0,0,1,0,0,0,0,1,0,Loyal,56.07017543859649,4,13.4375,0,3063.75,4,High Value,Medium Risk,0.33508217,1,Low Risk
0887-WBJVH,0,0,1,0,53,1,0,0,0,0,1,1,1,1,93.45,4872.2,0,0,1,0,0,1,0,0,0,1,0,Loyal,91.92830188679244,4,23.3625,1,4952.85,4,High Value,Low Risk,0.13962525,0,Low Risk
4660-IRIBM,1,0,1,1,18,1,0,1,0,1,0,1,0,1,87.9,1500.5,0,1,0,0,0,1,0,0,0,0,1,Developing,83.36111111111111,4,21.975,1,1582.2,4,High Value,High Risk,0.27321368,1,Low Risk
5673-FSSMF,0,0,0,0,1,1,1,0,0,0,0,0,1,1,60.15,60.15,1,1,0,0,1,0,0,0,0,1,0,New,60.15,3,20.05,0,60.15,3,Low Value,High Risk,0.82979745,1,High Risk
7670-ZBPOQ,0,0,1,0,58,1,1,1,0,0,1,0,0,1,61.05,3478.75,0,0,1,0,1,0,0,1,0,0,0,Loyal,59.97844827586207,4,15.2625,0,3540.9,4,High Value,Low Risk,0.018895937,0,Low Risk
8089-UZWLX,0,1,0,0,71,1,1,0,0,1,0,1,1,0,104.05,7413.55,0,0,0,1,0,1,0,1,0,0,0,Loyal,104.4161971830986,5,20.81,1,7387.55,5,High Value,Low Risk,0.039345425,0,Low Risk
0080-OROZO,0,0,0,0,35,1,0,0,0,1,1,1,1,1,99.25,3532.0,0,0,1,0,0,1,0,0,0,1,0,Mature,100.91428571428573,5,19.85,1,3473.75,5,High Value,Low Risk,0.32201347,1,Low Risk
3916-NRPAP,1,0,0,0,3,1,0,0,0,1,0,0,1,0,85.7,256.75,0,1,0,0,0,1,0,0,1,0,0,New,85.58333333333333,3,28.566666666666663,1,257.1,3,Low Value,High Risk,0.3935568,1,Low Risk
6807-SIWJI,1,0,0,0,38,1,1,1,1,0,0,1,1,1,104.85,3887.25,0,0,1,0,0,1,0,0,0,1,0,Mature,102.29605263157896,6,17.474999999999998,1,3984.3,6,High Value,Low Risk,0.18999708,0,Low Risk
8221-HVAYI,1,0,1,1,35,1,1,1,1,1,1,0,0,1,69.15,2490.15,0,0,0,1,1,0,0,0,1,0,0,Mature,71.14714285714285,6,11.525,0,2420.25,6,High Value,Low Risk,0.017818537,0,Low Risk
1579-KLYDT,1,0,0,0,7,1,1,0,0,1,0,1,0,1,90.45,593.45,1,1,0,0,0,1,0,0,0,1,0,New,84.77857142857144,4,22.6125,1,633.15,4,Low Value,High Risk,0.8639123,1,High Risk
5232-NXPAY,0,0,0,0,47,1,0,0,0,1,1,1,1,0,74.45,3510.3,0,0,0,1,1,0,0,0,0,0,1,Mature,74.6872340425532,5,14.89,1,3499.15,5,High Value,Low Risk,0.036300316,0,Low Risk
8967-SZQAS,0,0,0,0,14,1,0,0,1,0,0,0,0,0,50.45,765.45,0,1,0,0,1,0,0,0,0,1,0,Developing,54.675,2,25.225,0,706.3000000000001,2,Low Value,Medium Risk,0.28688064,1,Low Risk
4468-KAZHE,0,1,1,0,20,1,0,0,1,0,0,0,1,1,60.0,1259.35,0,1,0,0,1,0,0,0,0,1,0,Developing,62.9675,3,20.0,0,1200.0,3,Low Value,Medium Risk,0.23759654,0,Low Risk
0455-ENTCR,1,0,1,0,66,1,1,1,1,0,1,1,1,0,85.25,5538.35,0,0,0,1,1,0,0,0,0,1,0,Loyal,83.91439393939395,7,12.178571428571429,1,5626.5,7,High Value,Low Risk,0.04369979,0,Low Risk
8944-AILEF,1,0,1,0,15,1,0,0,0,0,0,0,0,1,19.45,340.85,0,1,0,0,0,0,1,0,1,0,0,Developing,22.723333333333336,1,19.45,0,291.75,1,Low Value,Medium Risk,0.06375307,0,Low Risk
5542-NKVRU,0,0,0,0,42,1,0,0,0,0,0,0,0,1,20.75,844.45,0,0,0,1,0,0,1,1,0,0,0,Mature,20.10595238095238,1,20.75,0,871.5,1,Low Value,Low Risk,0.019058123,0,Low Risk
7126-RBHSD,0,0,1,0,17,1,1,1,0,0,0,0,0,0,78.9,1348.95,0,1,0,0,0,1,0,0,0,1,0,Developing,79.35000000000001,3,26.3,1,1341.3000000000002,3,Low Value,High Risk,0.60898125,1,Medium Risk
5370-IIVVL,1,0,0,0,37,1,1,0,1,0,1,1,1,1,104.5,3778.0,0,0,1,0,0,1,0,0,1,0,0,Mature,102.10810810810813,6,17.416666666666668,1,3866.5,6,High Value,Low Risk,0.26052982,0,Low Risk
6789-HJBWG,0,0,0,0,12,1,0,0,1,0,0,0,0,1,49.4,611.65,0,1,0,0,1,0,0,0,0,1,0,New,50.97083333333333,2,24.7,0,592.8,2,Low Value,Medium Risk,0.31762293,1,Low Risk
3927-NLNRY,1,0,1,0,53,1,0,0,1,0,0,1,1,1,94.25,4867.95,1,0,1,0,0,1,0,1,0,0,0,Loyal,91.84811320754716,4,23.5625,1,4995.25,4,High Value,Low Risk,0.39138493,1,Low Risk
9087-EYCPR,0,0,0,0,60,1,1,0,0,0,0,0,0,0,25.0,1505.05,0,0,0,1,0,0,1,0,0,0,1,Loyal,25.084166666666665,2,12.5,0,1500.0,2,High Value,Low Risk,0.010721529,0,Low Risk
6791-YBNAK,1,0,1,1,18,0,0,0,0,0,0,0,0,0,25.55,467.85,0,1,0,0,1,0,0,0,1,0,0,Developing,25.991666666666667,0,25.55,0,459.9,0,Low Value,Medium Risk,0.10050728,0,Low Risk
6358-LYNGM,1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.9,74.9,1,1,0,0,0,1,0,0,0,1,0,New,74.9,2,37.45,1,74.9,2,Low Value,High Risk,0.9387021,1,High Risk
6077-BDPXA,0,0,0,0,3,1,0,0,0,0,0,0,0,1,70.15,194.2,0,1,0,0,0,1,0,0,0,1,0,New,64.73333333333333,1,70.15,0,210.45,1,Low Value,High Risk,0.82178736,1,High Risk
0013-MHZWF,0,0,0,1,9,1,0,0,0,0,1,1,1,1,69.4,571.45,0,1,0,0,1,0,0,0,1,0,0,New,63.49444444444445,4,17.35,0,624.6,4,Low Value,High Risk,0.23283212,0,Low Risk
5494-HECPR,0,0,0,0,1,1,0,0,0,0,0,1,0,1,80.25,80.25,1,1,0,0,0,1,0,0,0,1,0,New,80.25,2,40.125,1,80.25,2,Low Value,High Risk,0.9491117,1,High Risk
8268-YDIXR,1,0,1,0,56,1,1,1,1,1,0,0,0,1,93.15,5253.95,0,0,1,0,0,1,0,0,0,1,0,Loyal,93.82053571428573,5,18.630000000000003,1,5216.400000000001,5,High Value,Low Risk,0.14940797,0,Low Risk
9824-BEMCV,1,0,1,1,17,1,0,0,0,0,0,0,0,1,69.0,1149.65,1,1,0,0,0,1,0,0,0,1,0,Developing,67.62647058823529,1,69.0,0,1173.0,1,Low Value,Medium Risk,0.5291009,1,Medium Risk
1373-ORVIZ,0,0,1,1,11,1,1,0,0,0,1,0,1,1,66.35,740.8,1,1,0,0,1,0,0,0,0,1,0,New,67.34545454545454,4,16.5875,0,729.8499999999999,4,Low Value,High Risk,0.3865822,1,Low Risk
4291-SHSBH,1,0,0,0,7,1,0,0,0,0,0,0,0,1,69.55,521.35,0,1,0,0,0,1,0,0,0,1,0,New,74.47857142857143,1,69.55,0,486.85,1,Low Value,High Risk,0.5785869,1,Medium Risk
6980-IMXXE,0,0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1412.65,0,0,0,1,0,0,1,1,0,0,0,Loyal,20.473188405797103,1,20.2,0,1393.8,1,High Value,Low Risk,0.006683509,0,Low Risk
9866-QEVEE,1,0,0,0,19,1,1,0,0,0,0,0,1,1,86.0,1532.45,1,1,0,0,0,1,0,1,0,0,0,Developing,80.65526315789474,3,28.666666666666668,1,1634.0,3,High Value,High Risk,0.46267104,1,Medium Risk
9897-KXHCM,0,0,1,1,3,1,0,0,0,0,0,0,1,1,80.3,250.05,1,1,0,0,0,1,0,0,0,1,0,New,83.35000000000001,2,40.15,1,240.9,2,Low Value,High Risk,0.78343445,1,High Risk
0040-HALCW,1,0,1,1,54,1,0,0,0,0,0,0,0,0,20.4,1090.6,0,0,0,1,0,0,1,0,1,0,0,Loyal,20.196296296296296,1,20.4,0,1101.6,1,Low Value,Low Risk,0.008035449,0,Low Risk
0784-GTUUK,1,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0,0,1,0,0,0,1,0,1,0,0,Loyal,23.335483870967742,2,11.875,0,1472.5,2,High Value,Low Risk,0.046959624,0,Low Risk
7979-CORPM,1,0,0,0,24,1,1,0,1,0,0,1,0,1,90.55,2282.55,1,1,0,0,0,1,0,0,1,0,0,Developing,95.10625,4,22.6375,1,2173.2,4,High Value,High Risk,0.59383696,1,Medium Risk
2294-DMMUS,0,0,1,1,62,1,1,0,0,0,0,1,1,1,70.45,4300.45,0,1,0,0,1,0,0,0,1,0,0,Loyal,69.36209677419355,4,17.6125,1,4367.900000000001,4,High Value,Medium Risk,0.21111807,0,Low Risk
0872-JCPIB,1,0,0,0,17,1,1,1,0,0,0,0,1,0,65.75,1111.2,0,1,0,0,1,0,0,1,0,0,0,Developing,65.36470588235295,4,16.4375,0,1117.75,4,Low Value,Medium Risk,0.112415016,0,Low Risk
3055-MJDSB,1,0,0,0,9,0,0,0,0,0,0,0,0,1,24.6,190.1,0,1,0,0,1,0,0,0,0,0,1,New,21.12222222222222,0,24.6,0,221.4,0,Low Value,High Risk,0.31476232,1,Low Risk
9091-WTUUY,1,0,1,1,64,1,0,1,0,1,1,1,0,0,69.25,4447.75,0,0,0,1,1,0,0,0,0,0,1,Loyal,69.49609375,5,13.85,0,4432.0,5,High Value,Low Risk,0.010549514,0,Low Risk
1618-CFHME,0,0,0,0,2,1,1,0,0,0,0,0,0,1,75.9,143.35,1,1,0,0,0,1,0,0,0,1,0,New,71.675,2,37.95,1,151.8,2,Low Value,High Risk,0.8007905,1,High Risk
3165-HDOEW,1,0,1,1,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1,1,0,0,1,0,0,0,0,0,1,New,45.85,1,45.85,0,45.85,1,Low Value,High Risk,0.7411939,1,High Risk
6581-NQCBA,0,0,1,0,16,0,0,0,0,0,1,1,1,1,49.95,810.2,1,1,0,0,1,0,0,0,0,1,0,Developing,50.6375,3,16.650000000000002,0,799.2,3,Low Value,Medium Risk,0.5704906,1,Medium Risk
7115-IRDHS,0,0,1,0,72,1,1,0,0,0,0,0,0,0,24.65,1830.05,0,0,0,1,0,0,1,1,0,0,0,Loyal,25.41736111111111,2,12.325,0,1774.8,2,High Value,Low Risk,0.004503559,0,Low Risk
8496-DMZUK,1,0,0,0,30,1,1,1,1,1,0,0,0,0,90.4,2820.65,0,0,1,0,0,1,0,1,0,0,0,Mature,94.02166666666668,5,18.08,1,2712.0,5,High Value,Low Risk,0.035759717,0,Low Risk
2040-VZIKE,0,0,1,0,49,1,1,1,0,0,0,1,1,1,100.85,4847.35,0,1,0,0,0,1,0,0,0,0,1,Loyal,98.92551020408165,5,20.17,1,4941.65,5,High Value,High Risk,0.18658417,0,Low Risk
9068-VPWQQ,1,0,1,0,61,1,1,1,0,1,1,0,1,0,75.35,4729.3,0,0,0,1,1,0,0,0,1,0,0,Loyal,77.52950819672131,6,12.558333333333332,1,4596.349999999999,6,High Value,Low Risk,0.040310606,0,Low Risk
